Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online,Booking_Lead_Time,Total_Guests
31,2,0.0,1,2,1.0,Yes,Yes,Yes,check-out,Yes,10,148.8109056,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,96,4.0
26,4,1.0,2,2,0.0,Yes,Yes,Yes,check-out,Yes,25,235.4338672,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,101,4.0
68,4,1.0,2,1,0.0,Yes,Yes,Yes,check-out,No,0,106.2430144,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,65,3.0
50,4,1.0,2,2,0.0,No,No,Yes,check-out,Yes,0,124.171794,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,84,4.0
35,2,2.0,1,1,2.0,No,No,No,check-out,Yes,0,156.0113264,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,256,4.0
31,2,0.0,2,2,1.0,No,No,No,check-out,Yes,0,158.1494827,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,108,5.0
34,4,3.0,1,3,2.0,Yes,Yes,No,check-out,Yes,5,118.9616417,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,91,6.0
26,2,1.0,2,2,2.0,No,No,No,check-out,Yes,0,136.3517862,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,111,6.0
48,1,0.0,2,1,0.0,Yes,No,Yes,check-out,No,20,165.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,99,3.0
51,4,0.0,5,3,0.0,No,No,No,check-out,No,5,121.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,31,8.0
27,2,2.0,4,1,1.0,No,No,No,check-out,Yes,0,140.3462221,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,96,6.0
40,3,2.0,2,1,0.0,Yes,No,Yes,check-out,Yes,10,152.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,77,3.0
67,3,2.0,3,3,0.0,No,No,Yes,check-out,Yes,5,126.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,89,6.0
33,3,1.0,4,1,0.0,No,No,Yes,check-out,No,5,119.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,110,5.0
23,4,1.0,2,2,1.0,Yes,Yes,No,check-out,No,0,122.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,64,5.0
61,4,1.0,2,1,0.0,No,No,Yes,check-out,Yes,15,196.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,66,3.0
32,4,1.0,2,3,1.0,Yes,No,Yes,check-out,No,0,152.5487243,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,54,6.0
19,4,2.0,2,1,1.0,No,No,Yes,check-out,Yes,20,226.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,20,4.0
33,4,0.0,3,3,1.0,Yes,Yes,Yes,check-out,Yes,15,178.9034904,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,7,7.0
44,3,3.0,3,2,0.0,Yes,No,Yes,check-out,No,5,135.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,5,5.0
51,4,1.0,1,1,0.0,No,No,No,check-out,No,20,200.6066704,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-1,2.0
51,2,2.0,1,2,0.0,Yes,No,Yes,check-out,No,15,180.3790206,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,-3,3.0
20,2,1.0,1,1,0.0,No,No,Yes,check-out,Yes,0,157.3496753,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,-1,2.0
56,4,0.0,3,1,0.0,Yes,Yes,No,check-out,Yes,0,166.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,6,4.0
63,4,1.0,2,2,0.0,Yes,No,Yes,check-out,Yes,0,112.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,65,4.0
18,3,2.0,3,3,1.0,No,No,Yes,check-out,Yes,30,230.0,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,86,7.0
55,4,0.0,5,3,1.0,Yes,No,Yes,check-out,Yes,30,243.0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,-1,9.0
65,2,2.0,1,1,0.0,Yes,No,Yes,check-out,Yes,15,179.9498424,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,42,2.0
51,1,0.0,2,2,1.0,No,No,Yes,check-out,Yes,10,139.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,85,5.0
68,2,2.0,5,2,0.0,No,No,Yes,check-out,No,20,222.0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,53,7.0
54,2,0.0,1,2,0.0,No,No,Yes,check-out,Yes,30,244.1227747,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,289,3.0
18,3,1.0,2,2,1.0,No,No,Yes,check-out,Yes,25,210.9631398,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,111,5.0
23,2,0.0,1,3,0.0,Yes,No,Yes,check-out,Yes,0,102.5998596,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,67,4.0
45,4,0.0,1,1,0.0,No,No,No,check-out,Yes,20,208.083334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,6,2.0
68,2,2.0,1,2,0.0,No,No,Yes,check-out,Yes,0,112.7664372,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,-1,3.0
35,4,1.0,1,1,1.0,Yes,Yes,Yes,check-out,Yes,10,220.0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,109,3.0
53,4,1.0,1,2,0.0,No,No,Yes,check-out,Yes,10,180.4522843,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,3,3.0
60,4,3.0,3,2,0.0,Yes,No,Yes,check-out,Yes,0,159.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,80,5.0
31,4,0.0,1,1,1.0,Yes,Yes,Yes,check-out,Yes,10,135.0075113,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,102,3.0
42,4,1.0,1,1,0.0,Yes,No,Yes,check-out,Yes,5,158.5089479,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,-1,2.0
28,3,2.0,1,2,1.0,No,No,Yes,check-out,Yes,5,156.9790745,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,4.0
67,4,2.0,5,2,0.0,Yes,No,Yes,check-out,Yes,5,108.8976823,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0,7.0
39,2,0.0,2,1,0.0,No,No,Yes,check-out,No,0,147.7789936,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-1,3.0
25,3,3.0,2,2,1.0,Yes,No,Yes,check-out,No,5,154.5674467,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,98,5.0
18,2,2.0,1,1,0.0,Yes,Yes,No,check-out,Yes,5,218.6157334,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,112,2.0
40,2,0.0,2,3,0.0,No,No,Yes,check-out,Yes,15,162.9042545,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,279,5.0
18,2,1.0,3,2,0.0,No,No,Yes,check-out,No,5,154.2013841,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,92,5.0
25,3,1.0,2,2,0.0,No,No,No,check-out,Yes,10,137.29742,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,391,4.0
47,3,1.0,2,2,0.0,No,No,No,check-out,Yes,15,247.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,30,4.0
50,3,1.0,1,2,0.0,Yes,No,Yes,check-out,Yes,0,110.4212081,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,79,3.0
42,4,1.0,2,2,0.0,No,No,Yes,check-out,Yes,0,127.7977051,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,99,4.0
33,4,2.0,1,3,1.0,No,No,No,check-out,Yes,15,163.3966391,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,98,5.0
21,4,2.0,2,3,0.0,Yes,No,Yes,check-out,Yes,15,171.0636163,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,16,5.0
24,2,1.0,3,2,1.0,No,No,Yes,check-out,Yes,0,118.6302542,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,66,6.0
46,2,2.0,1,2,0.0,Yes,No,Yes,check-out,No,0,148.3660135,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,11,3.0
33,2,2.0,1,1,0.0,No,No,Yes,check-out,Yes,10,120.0208549,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,76,2.0
55,1,1.0,3,2,0.0,No,No,Yes,check-out,Yes,5,179.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,20,5.0
68,4,3.0,2,2,0.0,No,No,Yes,check-out,Yes,30,234.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,43,4.0
29,2,3.0,4,2,2.0,No,No,No,check-out,Yes,10,141.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,76,8.0
39,4,3.0,1,1,0.0,No,No,No,check-out,Yes,0,101.6838406,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,15,2.0
46,2,3.0,3,2,0.0,Yes,No,Yes,check-out,Yes,25,232.0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,102,5.0
62,2,1.0,2,2,0.0,No,No,Yes,check-out,No,5,121.0708806,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,15,4.0
36,2,0.0,2,2,0.0,No,No,No,check-out,Yes,0,176.579004,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,10,4.0
22,2,2.0,2,2,0.0,Yes,Yes,Yes,check-out,Yes,5,182.3634829,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,76,4.0
23,4,3.0,1,3,0.0,No,No,Yes,check-out,Yes,15,164.310961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,88,4.0
46,1,1.0,2,1,0.0,No,No,Yes,check-out,No,0,149.1599469,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,89,3.0
67,4,3.0,4,2,0.0,No,No,Yes,check-out,Yes,15,245.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,89,6.0
51,2,1.0,2,2,1.0,No,No,No,check-out,Yes,5,189.189005,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,365,5.0
41,4,1.0,2,2,0.0,No,No,Yes,check-out,Yes,5,105.495966,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,248,4.0
43,4,3.0,2,1,0.0,No,No,Yes,check-out,Yes,0,108.9618191,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,67,3.0
57,2,1.0,2,3,0.0,Yes,No,Yes,check-out,Yes,5,159.9151279,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,7,5.0
58,1,0.0,3,2,0.0,Yes,Yes,Yes,check-out,Yes,25,231.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,21,5.0
37,4,2.0,2,2,0.0,No,No,Yes,check-out,No,0,127.2253215,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,90,4.0
69,4,0.0,5,1,0.0,No,No,No,check-out,Yes,10,156.8006551,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,19,6.0
38,3,0.0,1,1,2.0,No,No,No,check-out,Yes,0,100.9404926,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,9,4.0
39,4,2.0,3,3,1.0,No,No,Yes,check-out,Yes,0,120.2932942,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,2,7.0
41,1,0.0,1,3,0.0,No,No,Yes,check-out,Yes,10,177.8038329,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,12,4.0
48,4,0.0,2,1,2.0,No,No,Yes,check-out,Yes,5,102.8752798,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,107,5.0
62,4,2.0,2,2,0.0,No,No,Yes,check-out,Yes,0,119.1157236,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,90,4.0
25,2,2.0,2,2,0.0,No,No,No,check-out,Yes,15,164.3212103,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,36,4.0
58,2,0.0,3,1,0.0,Yes,Yes,Yes,check-out,Yes,5,125.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,20,4.0
59,2,0.0,3,2,0.0,No,No,No,check-out,Yes,15,182.4643036,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,105,5.0
59,4,1.0,2,1,0.0,No,No,Yes,check-out,Yes,5,132.5502636,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,29,3.0
66,3,2.0,4,1,0.0,No,No,No,check-out,Yes,0,111.3850787,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,28,5.0
19,2,0.0,2,2,2.0,No,No,Yes,check-out,Yes,15,223.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,50,6.0
55,4,1.0,2,1,0.0,No,No,Yes,check-out,No,0,102.7319826,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,78,3.0
51,2,0.0,1,2,0.0,No,No,Yes,check-out,Yes,5,112.0808515,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,20,3.0
57,2,0.0,2,1,0.0,Yes,No,Yes,check-out,No,5,126.2065493,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,33,3.0
65,4,1.0,1,1,0.0,No,No,Yes,check-out,Yes,30,235.4332225,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,76,2.0
65,4,1.0,1,1,0.0,Yes,No,No,check-out,Yes,0,113.7764404,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,29,2.0
58,3,3.0,4,2,1.0,Yes,No,No,check-out,Yes,0,159.0805252,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,76,7.0
23,1,0.0,5,2,0.0,No,No,Yes,check-out,No,20,197.0,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,77,7.0
43,4,1.0,2,1,0.0,No,No,Yes,check-out,No,0,150.7324657,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,43,3.0
69,2,3.0,3,2,0.0,No,No,Yes,check-out,No,5,182.0,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,31,5.0
64,2,2.0,3,1,0.0,No,No,Yes,check-out,No,25,244.0,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,84,4.0
58,1,0.0,5,3,1.0,No,No,No,check-out,Yes,5,137.4147506,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,10,9.0
66,2,1.0,1,2,0.0,No,No,Yes,check-out,Yes,10,178.1020325,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,113,3.0
47,4,1.0,2,2,0.0,No,No,Yes,check-out,Yes,5,131.8153702,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,85,4.0
38,4,0.0,5,3,0.0,No,No,Yes,check-out,No,0,128.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,40,8.0
47,3,1.0,2,3,0.0,Yes,No,Yes,check-out,Yes,25,235.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,31,5.0
57,2,3.0,2,1,1.0,No,No,Yes,check-out,Yes,0,109.0649552,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,33,4.0
44,2,2.0,3,3,0.0,No,No,Yes,check-out,No,0,107.779095,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,33,6.0
18,4,1.0,2,1,0.0,No,No,Yes,check-out,Yes,5,125.6219991,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,99,3.0
38,2,0.0,4,3,0.0,No,No,No,check-out,No,5,209.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,43,7.0
46,2,0.0,1,1,0.0,No,No,Yes,check-out,Yes,20,209.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,303,2.0
52,4,0.0,1,3,0.0,Yes,Yes,Yes,check-out,Yes,15,179.3450437,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,32,4.0
38,2,1.0,2,2,0.0,No,No,Yes,check-out,Yes,5,137.4409553,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,116,4.0
24,2,3.0,3,2,0.0,No,No,Yes,check-out,Yes,0,142.4999304,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,69,5.0
51,4,3.0,4,1,0.0,No,No,No,check-out,Yes,15,186.2849893,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,109,5.0
40,2,3.0,2,1,1.0,No,No,Yes,check-out,Yes,20,176.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,108,4.0
18,2,1.0,1,2,0.0,No,No,Yes,check-out,Yes,0,118.9305969,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,32,3.0
19,2,1.0,2,2,0.0,No,No,Yes,check-out,No,10,163.3616508,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,32,4.0
30,3,1.0,1,2,1.0,No,No,Yes,check-out,No,5,158.1947983,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,32,4.0
55,4,2.0,1,1,0.0,No,No,No,check-out,Yes,5,133.3808872,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,-2,2.0
46,4,0.0,3,1,0.0,No,No,Yes,check-out,No,5,104.4093734,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-2,4.0
63,2,2.0,3,1,0.0,No,No,Yes,check-out,Yes,15,188.9106436,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,-3,4.0
39,4,1.0,4,1,0.0,No,No,Yes,check-out,Yes,0,150.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,-1,5.0
70,4,3.0,1,2,0.0,Yes,No,Yes,check-out,No,0,104.620634,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,83,3.0
55,3,3.0,1,3,0.0,No,No,Yes,check-out,No,0,126.4953001,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,70,4.0
59,4,2.0,2,3,0.0,Yes,No,Yes,check-out,No,0,148.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,15,5.0
32,4,1.0,2,1,0.0,No,No,Yes,check-out,Yes,5,239.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,53,3.0
25,4,0.0,2,3,0.0,Yes,No,Yes,check-out,Yes,10,139.7876305,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,7,5.0
55,4,1.0,1,1,0.0,No,No,Yes,check-out,No,10,180.1688602,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,35,2.0
38,2,3.0,3,2,0.0,No,No,Yes,check-out,Yes,25,202.0,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,39,5.0
63,2,1.0,2,2,0.0,No,No,No,check-out,Yes,25,211.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,58,4.0
28,3,0.0,2,1,1.0,No,No,Yes,check-out,No,10,168.3128689,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,77,4.0
